id,label,node_type
unknown person A (HOUSE_OVERSIGHT_032672),unknown person A (HOUSE_OVERSIGHT_032672),Entity
unknown person A (HOUSE_OVERSIGHT_032673),unknown person A (HOUSE_OVERSIGHT_032673),Entity
unknown person A (HOUSE_OVERSIGHT_032676),unknown person A (HOUSE_OVERSIGHT_032676),Entity
unknown person A (HOUSE_OVERSIGHT_032682),unknown person A (HOUSE_OVERSIGHT_032682),Entity
unknown person A (HOUSE_OVERSIGHT_032714),unknown person A (HOUSE_OVERSIGHT_032714),Entity
unknown person A (HOUSE_OVERSIGHT_032725),unknown person A (HOUSE_OVERSIGHT_032725),Entity
unknown person A (HOUSE_OVERSIGHT_032876),unknown person A (HOUSE_OVERSIGHT_032876),Entity
unknown person A (HOUSE_OVERSIGHT_032879),unknown person A (HOUSE_OVERSIGHT_032879),Entity
unknown person A (HOUSE_OVERSIGHT_032909),unknown person A (HOUSE_OVERSIGHT_032909),Entity
unknown person A (HOUSE_OVERSIGHT_032942),unknown person A (HOUSE_OVERSIGHT_032942),Entity
unknown person A (HOUSE_OVERSIGHT_033021),unknown person A (HOUSE_OVERSIGHT_033021),Entity
unknown person A (HOUSE_OVERSIGHT_033027),unknown person A (HOUSE_OVERSIGHT_033027),Entity
unknown person A (HOUSE_OVERSIGHT_033153),unknown person A (HOUSE_OVERSIGHT_033153),Entity
unknown person A (HOUSE_OVERSIGHT_033155),unknown person A (HOUSE_OVERSIGHT_033155),Entity
unknown person A (HOUSE_OVERSIGHT_033156),unknown person A (HOUSE_OVERSIGHT_033156),Entity
unknown person A (HOUSE_OVERSIGHT_033157),unknown person A (HOUSE_OVERSIGHT_033157),Entity
unknown person A (HOUSE_OVERSIGHT_033169),unknown person A (HOUSE_OVERSIGHT_033169),Entity
unknown person A (HOUSE_OVERSIGHT_033178),unknown person A (HOUSE_OVERSIGHT_033178),Entity
unknown person A (HOUSE_OVERSIGHT_033237),unknown person A (HOUSE_OVERSIGHT_033237),Entity
unknown person A (HOUSE_OVERSIGHT_033345),unknown person A (HOUSE_OVERSIGHT_033345),Entity
unknown person A (HOUSE_OVERSIGHT_033383),unknown person A (HOUSE_OVERSIGHT_033383),Entity
unknown person A (HOUSE_OVERSIGHT_033386),unknown person A (HOUSE_OVERSIGHT_033386),Entity
unknown person A (HOUSE_OVERSIGHT_033392),unknown person A (HOUSE_OVERSIGHT_033392),Entity
unknown person A (HOUSE_OVERSIGHT_033433),unknown person A (HOUSE_OVERSIGHT_033433),Entity
unknown person A (HOUSE_OVERSIGHT_033434),unknown person A (HOUSE_OVERSIGHT_033434),Entity
unknown person A (HOUSE_OVERSIGHT_033436),unknown person A (HOUSE_OVERSIGHT_033436),Entity
unknown person A (HOUSE_OVERSIGHT_033587),unknown person A (HOUSE_OVERSIGHT_033587),Entity
unknown person A (HOUSE_OVERSIGHT_033590),unknown person A (HOUSE_OVERSIGHT_033590),Entity
unknown person A (HOUSE_OVERSIGHT_033591),unknown person A (HOUSE_OVERSIGHT_033591),Entity
unknown person A (HOUSE_OVERSIGHT_033592),unknown person A (HOUSE_OVERSIGHT_033592),Entity
unknown person A (MRE) (HOUSE_OVERSIGHT_012157),unknown person A (MRE) (HOUSE_OVERSIGHT_012157),Entity
unknown person A (Rodriguez) (HOUSE_OVERSIGHT_017949),unknown person A (Rodriguez) (HOUSE_OVERSIGHT_017949),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_018438_part7),unknown person A (TEXT-001-HOUSE_OVERSIGHT_018438_part7),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_018438_part8),unknown person A (TEXT-001-HOUSE_OVERSIGHT_018438_part8),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_019086),unknown person A (TEXT-001-HOUSE_OVERSIGHT_019086),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_019446),unknown person A (TEXT-001-HOUSE_OVERSIGHT_019446),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_019468),unknown person A (TEXT-001-HOUSE_OVERSIGHT_019468),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022203),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022203),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022213),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022213),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022766),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022766),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022773),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022773),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022776),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022776),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022834),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022834),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022835),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022835),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_022952),unknown person A (TEXT-001-HOUSE_OVERSIGHT_022952),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_023041),unknown person A (TEXT-001-HOUSE_OVERSIGHT_023041),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_023051),unknown person A (TEXT-001-HOUSE_OVERSIGHT_023051),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_023054),unknown person A (TEXT-001-HOUSE_OVERSIGHT_023054),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_024270),unknown person A (TEXT-001-HOUSE_OVERSIGHT_024270),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_025353),unknown person A (TEXT-001-HOUSE_OVERSIGHT_025353),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_025423),unknown person A (TEXT-001-HOUSE_OVERSIGHT_025423),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_025426),unknown person A (TEXT-001-HOUSE_OVERSIGHT_025426),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_025790),unknown person A (TEXT-001-HOUSE_OVERSIGHT_025790),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_026448),unknown person A (TEXT-001-HOUSE_OVERSIGHT_026448),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_026449),unknown person A (TEXT-001-HOUSE_OVERSIGHT_026449),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_026461),unknown person A (TEXT-001-HOUSE_OVERSIGHT_026461),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_026474),unknown person A (TEXT-001-HOUSE_OVERSIGHT_026474),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_026507),unknown person A (TEXT-001-HOUSE_OVERSIGHT_026507),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_026659),unknown person A (TEXT-001-HOUSE_OVERSIGHT_026659),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027141),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027141),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027225),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027225),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027346),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027346),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027396),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027396),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027434),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027434),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027568),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027568),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027583),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027583),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027585),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027585),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_027794),unknown person A (TEXT-001-HOUSE_OVERSIGHT_027794),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_029357),unknown person A (TEXT-001-HOUSE_OVERSIGHT_029357),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_029582),unknown person A (TEXT-001-HOUSE_OVERSIGHT_029582),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_029744),unknown person A (TEXT-001-HOUSE_OVERSIGHT_029744),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_029959),unknown person A (TEXT-001-HOUSE_OVERSIGHT_029959),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_029960),unknown person A (TEXT-001-HOUSE_OVERSIGHT_029960),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_029975),unknown person A (TEXT-001-HOUSE_OVERSIGHT_029975),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030199),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030199),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030358),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030358),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030389),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030389),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030414),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030414),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030575),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030575),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030992),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030992),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_030997),unknown person A (TEXT-001-HOUSE_OVERSIGHT_030997),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031040),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031040),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031045),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031045),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031054),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031054),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031090),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031090),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031246),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031246),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031255),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031255),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031269),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031269),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031332),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031332),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031492),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031492),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031681),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031681),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031683),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031683),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031691),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031691),Entity
unknown person A (TEXT-001-HOUSE_OVERSIGHT_031732),unknown person A (TEXT-001-HOUSE_OVERSIGHT_031732),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_031774),unknown person A (TEXT-002-HOUSE_OVERSIGHT_031774),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_031822),unknown person A (TEXT-002-HOUSE_OVERSIGHT_031822),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_031986),unknown person A (TEXT-002-HOUSE_OVERSIGHT_031986),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032052),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032052),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032324),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032324),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032456),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032456),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032530),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032530),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032531),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032531),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032682),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032682),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_032876),unknown person A (TEXT-002-HOUSE_OVERSIGHT_032876),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_033238),unknown person A (TEXT-002-HOUSE_OVERSIGHT_033238),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_033370),unknown person A (TEXT-002-HOUSE_OVERSIGHT_033370),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_033410),unknown person A (TEXT-002-HOUSE_OVERSIGHT_033410),Entity
unknown person A (TEXT-002-HOUSE_OVERSIGHT_033561),unknown person A (TEXT-002-HOUSE_OVERSIGHT_033561),Entity
unknown person A (seeking Virginia's location) (HOUSE_OVERSIGHT_014118_part3) (HOUSE_OVERSIGHT_014118_part3),unknown person A (seeking Virginia's location) (HOUSE_OVERSIGHT_014118_part3) (HOUSE_OVERSIGHT_014118_part3),Entity
unknown person A and Ken Starr (HOUSE_OVERSIGHT_025363) (HOUSE_OVERSIGHT_025363),unknown person A and Ken Starr (HOUSE_OVERSIGHT_025363) (HOUSE_OVERSIGHT_025363),Entity
unknown person A based on cooperation and deliberation patterns (HOUSE_OVERSIGHT_026521) (HOUSE_OVERSIGHT_026521),unknown person A based on cooperation and deliberation patterns (HOUSE_OVERSIGHT_026521) (HOUSE_OVERSIGHT_026521),Entity
unknown person A's birthday (TEXT-001-HOUSE_OVERSIGHT_027225),unknown person A's birthday (TEXT-001-HOUSE_OVERSIGHT_027225),Entity
unknown person A's declaration (HOUSE_OVERSIGHT_022056),unknown person A's declaration (HOUSE_OVERSIGHT_022056),Entity
unknown person A's visit plans (TEXT-001-HOUSE_OVERSIGHT_027225),unknown person A's visit plans (TEXT-001-HOUSE_OVERSIGHT_027225),Entity
"unknown person A, unknown person B (HOUSE_OVERSIGHT_030590)","unknown person A, unknown person B (HOUSE_OVERSIGHT_030590)",Entity
unknown person arriving at house (HOUSE_OVERSIGHT_022253),unknown person arriving at house (HOUSE_OVERSIGHT_022253),Entity
unknown person A,unknown person A,Entity
unknown person A would become president,unknown person A would become president,Entity
unknown person A's statement about Yippies,unknown person A's statement about Yippies,Entity
unknown person A's mother,unknown person A's mother,Entity
unknown person A's father,unknown person A's father,Entity
Virginia Roberts Giuffre,Virginia Roberts Giuffre,Entity
opposing counsel,opposing counsel,Entity
Hala Gorani,Hala Gorani,Entity
Jeffrey Epstein,Jeffrey Epstein,Entity
evading internal controls under FCPA,evading internal controls under FCPA,Entity
Palm Beach Police Department,Palm Beach Police Department,Entity
character evidence admissibility,character evidence admissibility,Entity
review process timeline,review process timeline,Entity
Unknown person B (HOUSE_OVERSIGHT_012355),Unknown person B (HOUSE_OVERSIGHT_012355),Entity
Detective Joe Recarey,Detective Joe Recarey,Entity
victim notification letter regarding Jeffrey Epstein,victim notification letter regarding Jeffrey Epstein,Entity
2016 U.S. Presidential Election,2016 U.S. Presidential Election,Entity
Japan,Japan,Entity
Holly,Holly,Entity
Dick Gregory,Dick Gregory,Entity
Bruce Reinhart,Bruce Reinhart,Entity
SERE interrogation techniques,SERE interrogation techniques,Entity
Case 1:19-cv-03377 Document 1-2,Case 1:19-cv-03377 Document 1-2,Entity
Alan M. Dershowitz,Alan M. Dershowitz,Entity
Olivia Cole,Olivia Cole,Entity
Case ID 31E-MM-108062,Case ID 31E-MM-108062,Entity
FBI,FBI,Entity
Mary,Mary,Entity
Edward Snowden,Edward Snowden,Entity
Melanie Spinella,Melanie Spinella,Entity
Bradley James Edwards,Bradley James Edwards,Entity
Joslin,Joslin,Entity
Phaidon transaction,Phaidon transaction,Entity
Unknown person B (HOUSE_OVERSIGHT_023314),Unknown person B (HOUSE_OVERSIGHT_023314),Entity
the author (Roger Schank),the author (Roger Schank),Entity
Epson Europe,Epson Europe,Entity
director general of college,director general of college,Entity
La Salle University Business School,La Salle University Business School,Entity
curriculum reform toward practical business training,curriculum reform toward practical business training,Entity
Roger Schank,Roger Schank,Entity
food poisoning outbreak,food poisoning outbreak,Entity
dinner engagement,dinner engagement,Entity
Rao's restaurant,Rao's restaurant,Entity
jeeproject@yahoo.com,jeeproject@yahoo.com,Entity
Palm Beach Fire Department,Palm Beach Fire Department,Entity
El Brillo Way residence,El Brillo Way residence,Entity
refuse cooperation with police,refuse cooperation with police,Entity
Nadia Marcinkova,Nadia Marcinkova,Entity
New York City,New York City,Entity
Kansas,Kansas,Entity
David Copperfield,David Copperfield,Entity
Kenneth W. Starr,Kenneth W. Starr,Entity
Professor Dershowitz,Professor Dershowitz,Entity
court,court,Entity
Virginia Roberts allegations,Virginia Roberts allegations,Entity
Don Lemon on CNN,Don Lemon on CNN,Entity
Mr. Scarola,Mr. Scarola,Entity
accusations,accusations,Entity
Harvard Business School professor Michael Porter,Harvard Business School professor Michael Porter,Entity
Martha's Vineyard,Martha's Vineyard,Entity
Tom Ashe,Tom Ashe,Entity
Canyon Ranch,Canyon Ranch,Entity
island and ranch,island and ranch,Entity
MR. SCAROLA,MR. SCAROLA,Entity
MR. SCOTT,MR. SCOTT,Entity
exonerating documents,exonerating documents,Entity
Boston,Boston,Entity
Florida,Florida,Entity
Boston travel timeline,Boston travel timeline,Entity
Alfredo Rodriguez,Alfredo Rodriguez,Entity
Juan Alessi,Juan Alessi,Entity
"Prince Andrew, Duke of York","Prince Andrew, Duke of York",Entity
Halbreiches,Halbreiches,Entity
national accounts,national accounts,Entity
risk tolerance analysis,risk tolerance analysis,Entity
economic and evolutionary biology theory,economic and evolutionary biology theory,Entity
established economic doctrines,established economic doctrines,Entity
"Gary Becker, Ben-Porath, William Petty, Adam Smith","Gary Becker, Ben-Porath, William Petty, Adam Smith",Entity
Social Science Information,Social Science Information,Entity
economic theory and capital valuation,economic theory and capital valuation,Entity
William Petty,William Petty,Entity
Sumerians,Sumerians,Entity
"Chapter 8: Banks, Money and Macroeconomics","Chapter 8: Banks, Money and Macroeconomics",Entity
omnibus fund investment vehicle,omnibus fund investment vehicle,Entity
Brexit referendum,Brexit referendum,Entity
Working class voter turnout and Brexit,Working class voter turnout and Brexit,Entity
unknown person B (HOUSE_OVERSIGHT_011306),unknown person B (HOUSE_OVERSIGHT_011306),Entity
Defense counsel,Defense counsel,Entity
Bill Clinton,Bill Clinton,Entity
Ms. McCawley,Ms. McCawley,Entity
Virginia L. Giuffre,Virginia L. Giuffre,Entity
Ghislaine Maxwell,Ghislaine Maxwell,Entity
Ghislaine Maxwell case,Ghislaine Maxwell case,Entity
court proceeding,court proceeding,Entity
Yemeni Jewish families,Yemeni Jewish families,Entity
Kibbutz Mishmar Hasharon,Kibbutz Mishmar Hasharon,Entity
unknown person B (HOUSE_OVERSIGHT_011489),unknown person B (HOUSE_OVERSIGHT_011489),Entity
unknown person C (HOUSE_OVERSIGHT_011489),unknown person C (HOUSE_OVERSIGHT_011489),Entity
Lydda,Lydda,Entity
The 35 Haganah fighters,The 35 Haganah fighters,Entity
Yoni Netanyahu,Yoni Netanyahu,Entity
Anwar Sadat,Anwar Sadat,Entity
Nava,Nava,Entity
Israeli Minister of Defense,Israeli Minister of Defense,Entity
Helena Rapp,Helena Rapp,Entity
Sayeret Matkal,Sayeret Matkal,Entity
Defense Minister,Defense Minister,Entity
Jewish state,Jewish state,Entity
religious Jews practicing in Jerusalem,religious Jews practicing in Jerusalem,Entity
government administration,government administration,Entity
Jean-Luc Didier Henri-Rene Brunel,Jean-Luc Didier Henri-Rene Brunel,Entity
Tyler McDonald and McDonald d/b/a Yi.Org,Tyler McDonald and McDonald d/b/a Yi.Org,Entity
underage victims,underage victims,Entity
unknown person B (HOUSE_OVERSIGHT_011932),unknown person B (HOUSE_OVERSIGHT_011932),Entity
United States Citizenship and Immigration Services,United States Citizenship and Immigration Services,Entity
Jean-Joe Dike,Jean-Joe Dike,Entity
Dynamic Behavioral Consulting,Dynamic Behavioral Consulting,Entity
mental health provider,mental health provider,Entity
mental health treatment provider,mental health treatment provider,Entity
Marie Villafana,Marie Villafana,Entity
unknown person B (HOUSE_OVERSIGHT_012156),unknown person B (HOUSE_OVERSIGHT_012156),Entity
massage at Epstein's house,massage at Epstein's house,Entity
communications with Jeffrey Epstein,communications with Jeffrey Epstein,Entity
Detective Michelle Pagan,Detective Michelle Pagan,Entity
Assistant U.S. Attorney Marie Bilafonia,Assistant U.S. Attorney Marie Bilafonia,Entity
unknown person B (HOUSE_OVERSIGHT_012197_part2) (HOUSE_OVERSIGHT_012197_part2),unknown person B (HOUSE_OVERSIGHT_012197_part2) (HOUSE_OVERSIGHT_012197_part2),Entity
Detective Carey,Detective Carey,Entity
Jeffrey M. Herman,Jeffrey M. Herman,Entity
Michael R. Tein,Michael R. Tein,Entity
Ted Leopold,Ted Leopold,Entity
"Michelle Pagan, Palm Beach Police Department","Michelle Pagan, Palm Beach Police Department",Entity
online social media platform,online social media platform,Entity
unknown person B (manager) (HOUSE_OVERSIGHT_012197_part4) (HOUSE_OVERSIGHT_012197_part4),unknown person B (manager) (HOUSE_OVERSIGHT_012197_part4) (HOUSE_OVERSIGHT_012197_part4),Entity
Nesbitt Kuyrkendall,Nesbitt Kuyrkendall,Entity
Jack A. Goldberger,Jack A. Goldberger,Entity
Federal Bureau of Investigation,Federal Bureau of Investigation,Entity
Lilly Ann Sanchez,Lilly Ann Sanchez,Entity
Alexander Acosta,Alexander Acosta,Entity
Sarah Kellen,Sarah Kellen,Entity
unknown person B (HOUSE_OVERSIGHT_012218),unknown person B (HOUSE_OVERSIGHT_012218),Entity
school,school,Entity
school principal,school principal,Entity
MP,MP,Entity
father,father,Entity
unknown person B (HOUSE_OVERSIGHT_012219),unknown person B (HOUSE_OVERSIGHT_012219),Entity
unknown person C (HOUSE_OVERSIGHT_012219),unknown person C (HOUSE_OVERSIGHT_012219),Entity
father and stepmother,father and stepmother,Entity
father's house,father's house,Entity
unknown person B (HOUSE_OVERSIGHT_012220),unknown person B (HOUSE_OVERSIGHT_012220),Entity
unknown person C (HOUSE_OVERSIGHT_012221),unknown person C (HOUSE_OVERSIGHT_012221),Entity
unknown person B (HOUSE_OVERSIGHT_012221),unknown person B (HOUSE_OVERSIGHT_012221),Entity
unknown person B (HOUSE_OVERSIGHT_012222),unknown person B (HOUSE_OVERSIGHT_012222),Entity
witness,witness,Entity
wealthy man,wealthy man,Entity
unknown person B (HOUSE_OVERSIGHT_012224),unknown person B (HOUSE_OVERSIGHT_012224),Entity
BB,BB,Entity
witness's father,witness's father,Entity
unknown person B (HOUSE_OVERSIGHT_012230),unknown person B (HOUSE_OVERSIGHT_012230),Entity
unknown person C (HOUSE_OVERSIGHT_012231),unknown person C (HOUSE_OVERSIGHT_012231),Entity
unknown person B (HOUSE_OVERSIGHT_012234),unknown person B (HOUSE_OVERSIGHT_012234),Entity
unknown person B (HOUSE_OVERSIGHT_012236),unknown person B (HOUSE_OVERSIGHT_012236),Entity
unknown person B (HOUSE_OVERSIGHT_012237),unknown person B (HOUSE_OVERSIGHT_012237),Entity
Agent Richards,Agent Richards,Entity
educational history and school dropout,educational history and school dropout,Entity
